State,City,Time,Price
 TX,Waco,2022-09-30,255000.0
 TX,Waco,2022-10-31,275000.0
 TX,Waco,2022-11-30,238500.0
 TX,Waco,2022-12-31,234900.0
 TX,Waco,2023-01-31,250000.0
 TX,Waco,2023-02-28,259500.0
 TX,Waco,2023-03-31,239000.0
 TX,Waco,2023-04-30,250000.0
 TX,Waco,2023-05-31,267000.0
 TX,Waco,2023-06-30,280000.0
 TX,Waco,2023-07-31,279000.0
 TX,Waco,2023-08-31,259500.0
 TX,Waco,2023-09-30,248000.0
 TX,Waco,2023-10-31,278250.0
 TX,Waco,2023-11-30,251413.0
 TX,Waco,2023-12-31,250000.0
 IA,Cedar Rapids,2008-02-29,114250.0
 IA,Cedar Rapids,2008-03-31,119250.0
 IA,Cedar Rapids,2008-04-30,122000.0
 IA,Cedar Rapids,2008-05-31,124500.0
 IA,Cedar Rapids,2008-06-30,131000.0
 IA,Cedar Rapids,2008-07-31,121500.0
 IA,Cedar Rapids,2008-08-31,118500.0
 IA,Cedar Rapids,2008-09-30,123500.0
 IA,Cedar Rapids,2008-10-31,122000.0
 IA,Cedar Rapids,2008-11-30,126500.0
 IA,Cedar Rapids,2008-12-31,120500.0
 IA,Cedar Rapids,2009-01-31,129500.0
 IA,Cedar Rapids,2009-02-28,115000.0
 IA,Cedar Rapids,2009-03-31,120000.0
 IA,Cedar Rapids,2009-04-30,127279.0
 IA,Cedar Rapids,2009-05-31,134000.0
 IA,Cedar Rapids,2009-06-30,130500.0
 IA,Cedar Rapids,2009-07-31,129500.0
 IA,Cedar Rapids,2009-08-31,125000.0
 IA,Cedar Rapids,2009-09-30,121500.0
 IA,Cedar Rapids,2009-10-31,124500.0
 IA,Cedar Rapids,2009-11-30,119500.0
 IA,Cedar Rapids,2009-12-31,124500.0
 IA,Cedar Rapids,2010-01-31,124500.0
 IA,Cedar Rapids,2010-02-28,124500.0
 IA,Cedar Rapids,2010-03-31,120750.0
 IA,Cedar Rapids,2010-04-30,127000.0
 IA,Cedar Rapids,2010-05-31,124250.0
 IA,Cedar Rapids,2010-06-30,133000.0
 IA,Cedar Rapids,2010-07-31,132250.0
 IA,Cedar Rapids,2010-08-31,129250.0
 IA,Cedar Rapids,2010-09-30,133000.0
 IA,Cedar Rapids,2010-10-31,124500.0
 IA,Cedar Rapids,2010-11-30,118500.0
 IA,Cedar Rapids,2010-12-31,126500.0
 IA,Cedar Rapids,2011-01-31,104500.0
 IA,Cedar Rapids,2011-02-28,120500.0
 IA,Cedar Rapids,2011-03-31,124500.0
 IA,Cedar Rapids,2011-04-30,120500.0
 IA,Cedar Rapids,2011-05-31,121500.0
 IA,Cedar Rapids,2011-06-30,129500.0
 IA,Cedar Rapids,2011-07-31,127000.0
 IA,Cedar Rapids,2011-08-31,132000.0
 IA,Cedar Rapids,2011-09-30,125250.0
 IA,Cedar Rapids,2011-10-31,127900.0
 IA,Cedar Rapids,2011-11-30,124500.0
 IA,Cedar Rapids,2011-12-31,117250.0
 IA,Cedar Rapids,2012-01-31,114250.0
 IA,Cedar Rapids,2012-02-29,126500.0
 IA,Cedar Rapids,2012-03-31,126000.0
 IA,Cedar Rapids,2012-04-30,120000.0
 IA,Cedar Rapids,2012-05-31,124000.0
 IA,Cedar Rapids,2012-06-30,130500.0
 IA,Cedar Rapids,2012-07-31,132000.0
 IA,Cedar Rapids,2012-08-31,127000.0
 IA,Cedar Rapids,2012-09-30,125000.0
 IA,Cedar Rapids,2012-10-31,121000.0
 IA,Cedar Rapids,2012-11-30,125250.0
 IA,Cedar Rapids,2012-12-31,125000.0
 IA,Cedar Rapids,2013-01-31,127000.0
 IA,Cedar Rapids,2013-02-28,127000.0
 IA,Cedar Rapids,2013-03-31,123750.0
 IA,Cedar Rapids,2013-04-30,126500.0
 IA,Cedar Rapids,2013-05-31,139450.0
 IA,Cedar Rapids,2013-06-30,135000.0
 IA,Cedar Rapids,2013-07-31,129500.0
 IA,Cedar Rapids,2013-08-31,129450.0
 IA,Cedar Rapids,2013-09-30,129500.0
 IA,Cedar Rapids,2013-10-31,121500.0
 IA,Cedar Rapids,2013-11-30,122500.0
 IA,Cedar Rapids,2013-12-31,123500.0
 IA,Cedar Rapids,2014-01-31,118500.0
 IA,Cedar Rapids,2014-02-28,114150.0
 IA,Cedar Rapids,2014-03-31,130750.0
 IA,Cedar Rapids,2014-04-30,134000.0
 IA,Cedar Rapids,2014-05-31,130000.0
 IA,Cedar Rapids,2014-06-30,135000.0
 IA,Cedar Rapids,2014-07-31,135000.0
 IA,Cedar Rapids,2014-08-31,133000.0
 IA,Cedar Rapids,2014-09-30,135000.0
 IA,Cedar Rapids,2014-10-31,128000.0
 IA,Cedar Rapids,2014-11-30,133000.0
 IA,Cedar Rapids,2014-12-31,127000.0
 IA,Cedar Rapids,2015-01-31,128000.0
 IA,Cedar Rapids,2015-02-28,122000.0
 IA,Cedar Rapids,2015-03-31,149750.0
 IA,Cedar Rapids,2015-04-30,133000.0
 IA,Cedar Rapids,2015-05-31,133000.0
 IA,Cedar Rapids,2015-06-30,140000.0
 IA,Cedar Rapids,2015-07-31,142750.0
 IA,Cedar Rapids,2015-08-31,137000.0
 IA,Cedar Rapids,2015-09-30,127000.0
 IA,Cedar Rapids,2015-10-31,136013.0
 IA,Cedar Rapids,2015-11-30,140000.0
 IA,Cedar Rapids,2015-12-31,133000.0
 IA,Cedar Rapids,2016-01-31,122375.0
 IA,Cedar Rapids,2016-02-29,125500.0
 IA,Cedar Rapids,2016-03-31,127250.0
 IA,Cedar Rapids,2016-04-30,132890.0
 IA,Cedar Rapids,2016-05-31,137000.0
 IA,Cedar Rapids,2016-06-30,145000.0
 IA,Cedar Rapids,2016-07-31,135900.0
 IA,Cedar Rapids,2016-08-31,138000.0
 IA,Cedar Rapids,2016-09-30,136000.0
 IA,Cedar Rapids,2016-10-31,144000.0
 IA,Cedar Rapids,2016-11-30,139500.0
 IA,Cedar Rapids,2016-12-31,135450.0
 IA,Cedar Rapids,2017-01-31,130000.0
 IA,Cedar Rapids,2017-02-28,131500.0
 IA,Cedar Rapids,2017-03-31,145000.0
 IA,Cedar Rapids,2017-04-30,136000.0
 IA,Cedar Rapids,2017-05-31,137000.0
 IA,Cedar Rapids,2017-06-30,147500.0
 IA,Cedar Rapids,2017-07-31,145000.0
 IA,Cedar Rapids,2017-08-31,145000.0
 IA,Cedar Rapids,2017-09-30,142000.0
 IA,Cedar Rapids,2017-10-31,141500.0
 IA,Cedar Rapids,2017-11-30,149000.0
 IA,Cedar Rapids,2017-12-31,136750.0
 IA,Cedar Rapids,2018-01-31,139000.0
 IA,Cedar Rapids,2018-02-28,135000.0
 IA,Cedar Rapids,2018-03-31,142500.0
 IA,Cedar Rapids,2018-04-30,145000.0
 IA,Cedar Rapids,2018-05-31,150000.0
 IA,Cedar Rapids,2018-06-30,152500.0
 IA,Cedar Rapids,2018-07-31,160500.0
 IA,Cedar Rapids,2018-08-31,154000.0
 IA,Cedar Rapids,2018-09-30,165000.0
 IA,Cedar Rapids,2018-10-31,144250.0
 IA,Cedar Rapids,2018-11-30,140000.0
 IA,Cedar Rapids,2018-12-31,148500.0
 IA,Cedar Rapids,2019-01-31,148500.0
 IA,Cedar Rapids,2019-02-28,142000.0
 IA,Cedar Rapids,2019-03-31,146000.0
 IA,Cedar Rapids,2019-04-30,163500.0
 IA,Cedar Rapids,2019-05-31,152000.0
 IA,Cedar Rapids,2019-06-30,163750.0
 IA,Cedar Rapids,2019-07-31,160000.0
 IA,Cedar Rapids,2019-08-31,160000.0
 IA,Cedar Rapids,2019-09-30,159000.0
 IA,Cedar Rapids,2019-10-31,160000.0
 IA,Cedar Rapids,2019-11-30,155000.0
 IA,Cedar Rapids,2019-12-31,153000.0
 IA,Cedar Rapids,2020-01-31,150000.0
 IA,Cedar Rapids,2020-02-29,146000.0
 IA,Cedar Rapids,2020-03-31,153750.0
 IA,Cedar Rapids,2020-04-30,160000.0
 IA,Cedar Rapids,2020-05-31,163000.0
 IA,Cedar Rapids,2020-06-30,164500.0
 IA,Cedar Rapids,2020-07-31,165000.0
 IA,Cedar Rapids,2020-08-31,168000.0
 IA,Cedar Rapids,2020-09-30,170000.0
 IA,Cedar Rapids,2020-10-31,172750.0
 IA,Cedar Rapids,2020-11-30,175000.0
 IA,Cedar Rapids,2020-12-31,163000.0
 IA,Cedar Rapids,2021-01-31,159800.0
 IA,Cedar Rapids,2021-02-28,165000.0
 IA,Cedar Rapids,2021-03-31,154950.0
 IA,Cedar Rapids,2021-04-30,171000.0
 IA,Cedar Rapids,2021-05-31,185000.0
 IA,Cedar Rapids,2021-06-30,180000.0
 IA,Cedar Rapids,2021-07-31,185000.0
 IA,Cedar Rapids,2021-08-31,184900.0
 IA,Cedar Rapids,2021-09-30,173700.0
 IA,Cedar Rapids,2021-10-31,180000.0
 IA,Cedar Rapids,2021-11-30,169950.0
 IA,Cedar Rapids,2021-12-31,168000.0
 IA,Cedar Rapids,2022-01-31,174900.0
 IA,Cedar Rapids,2022-02-28,171500.0
 IA,Cedar Rapids,2022-03-31,173000.0
 IA,Cedar Rapids,2022-04-30,175000.0
 IA,Cedar Rapids,2022-05-31,196000.0
 IA,Cedar Rapids,2022-06-30,187577.0
 IA,Cedar Rapids,2022-07-31,204500.0
 IA,Cedar Rapids,2022-08-31,200000.0
 IA,Cedar Rapids,2022-09-30,194500.0
 IA,Cedar Rapids,2022-10-31,190000.0
 IA,Cedar Rapids,2022-11-30,191500.0
 IA,Cedar Rapids,2022-12-31,186000.0
 IA,Cedar Rapids,2023-01-31,175000.0
 IA,Cedar Rapids,2023-02-28,172250.0
 IA,Cedar Rapids,2023-03-31,187250.0
 IA,Cedar Rapids,2023-04-30,186500.0
 IA,Cedar Rapids,2023-05-31,190000.0
 IA,Cedar Rapids,2023-06-30,200000.0
 IA,Cedar Rapids,2023-07-31,200000.0
 IA,Cedar Rapids,2023-08-31,203250.0
 IA,Cedar Rapids,2023-09-30,211000.0
 IA,Cedar Rapids,2023-10-31,195000.0
 IA,Cedar Rapids,2023-11-30,193400.0
 IA,Cedar Rapids,2023-12-31,195000.0
 NJ,Atlantic City,2008-02-29,245000.0
 NJ,Atlantic City,2008-03-31,240000.0
 NJ,Atlantic City,2008-04-30,225000.0
 NJ,Atlantic City,2008-05-31,250000.0
 NJ,Atlantic City,2008-06-30,325000.0
 NJ,Atlantic City,2008-07-31,274900.0
 NJ,Atlantic City,2008-08-31,224500.0
 NJ,Atlantic City,2008-09-30,222250.0
 NJ,Atlantic City,2008-10-31,215000.0
 NJ,Atlantic City,2008-11-30,208500.0
 NJ,Atlantic City,2008-12-31,199000.0
 NJ,Atlantic City,2009-01-31,196000.0
 NJ,Atlantic City,2009-02-28,213000.0
 NJ,Atlantic City,2009-03-31,215000.0
 NJ,Atlantic City,2009-04-30,210000.0
 NJ,Atlantic City,2009-05-31,200000.0
 NJ,Atlantic City,2009-06-30,210000.0
 NJ,Atlantic City,2009-07-31,215000.0
 NJ,Atlantic City,2009-08-31,205000.0
 NJ,Atlantic City,2009-09-30,218000.0
 NJ,Atlantic City,2009-10-31,217000.0
 NJ,Atlantic City,2009-11-30,189500.0
 NJ,Atlantic City,2009-12-31,190150.0
 NJ,Atlantic City,2010-01-31,190000.0
 NJ,Atlantic City,2010-02-28,193100.0
 NJ,Atlantic City,2010-03-31,195000.0
 NJ,Atlantic City,2010-04-30,197000.0
 NJ,Atlantic City,2010-05-31,209900.0
 NJ,Atlantic City,2010-06-30,199000.0
 NJ,Atlantic City,2010-07-31,197000.0
 NJ,Atlantic City,2010-08-31,189500.0
 NJ,Atlantic City,2010-09-30,210000.0
 NJ,Atlantic City,2010-10-31,214000.0
 NJ,Atlantic City,2010-11-30,200000.0
 NJ,Atlantic City,2010-12-31,195000.0
 NJ,Atlantic City,2011-01-31,183000.0
 NJ,Atlantic City,2011-02-28,171750.0
 NJ,Atlantic City,2011-03-31,185000.0
 NJ,Atlantic City,2011-04-30,210500.0
 NJ,Atlantic City,2011-05-31,200000.0
 NJ,Atlantic City,2011-06-30,198250.0
 NJ,Atlantic City,2011-07-31,185000.0
 NJ,Atlantic City,2011-08-31,170800.0
 NJ,Atlantic City,2011-09-30,211500.0
 NJ,Atlantic City,2011-10-31,195000.0
 NJ,Atlantic City,2011-11-30,189950.0
 NJ,Atlantic City,2011-12-31,175000.0
 NJ,Atlantic City,2012-01-31,160000.0
 NJ,Atlantic City,2012-02-29,167000.0
 NJ,Atlantic City,2012-03-31,190000.0
 NJ,Atlantic City,2012-04-30,187500.0
 NJ,Atlantic City,2012-05-31,190000.0
 NJ,Atlantic City,2012-06-30,188000.0
 NJ,Atlantic City,2012-07-31,200000.0
 NJ,Atlantic City,2012-08-31,173000.0
 NJ,Atlantic City,2012-09-30,178819.0
 NJ,Atlantic City,2012-10-31,200000.0
 NJ,Atlantic City,2012-11-30,193500.0
 NJ,Atlantic City,2012-12-31,199000.0
 NJ,Atlantic City,2013-01-31,169000.0
 NJ,Atlantic City,2013-02-28,167250.0
 NJ,Atlantic City,2013-03-31,163500.0
 NJ,Atlantic City,2013-04-30,196250.0
 NJ,Atlantic City,2013-05-31,190000.0
 NJ,Atlantic City,2013-06-30,200000.0
 NJ,Atlantic City,2013-07-31,186250.0
 NJ,Atlantic City,2013-08-31,199900.0
 NJ,Atlantic City,2013-09-30,190000.0
 NJ,Atlantic City,2013-10-31,190000.0
 NJ,Atlantic City,2013-11-30,182000.0
 NJ,Atlantic City,2013-12-31,200000.0
 NJ,Atlantic City,2014-01-31,180000.0
 NJ,Atlantic City,2014-02-28,162000.0
 NJ,Atlantic City,2014-03-31,162000.0
 NJ,Atlantic City,2014-04-30,174000.0
 NJ,Atlantic City,2014-05-31,189000.0
 NJ,Atlantic City,2014-06-30,175000.0
 NJ,Atlantic City,2014-07-31,178000.0
 NJ,Atlantic City,2014-08-31,171250.0
 NJ,Atlantic City,2014-09-30,185000.0
 NJ,Atlantic City,2014-10-31,181500.0
 NJ,Atlantic City,2014-11-30,166500.0
 NJ,Atlantic City,2014-12-31,152000.0
 NJ,Atlantic City,2015-01-31,152000.0
 NJ,Atlantic City,2015-02-28,141750.0
 NJ,Atlantic City,2015-03-31,155000.0
 NJ,Atlantic City,2015-04-30,135000.0
 NJ,Atlantic City,2015-05-31,169900.0
 NJ,Atlantic City,2015-06-30,156000.0
 NJ,Atlantic City,2015-07-31,155000.0
 NJ,Atlantic City,2015-08-31,150000.0
 NJ,Atlantic City,2015-09-30,162750.0
 NJ,Atlantic City,2015-10-31,162000.0
 NJ,Atlantic City,2015-11-30,137250.0
 NJ,Atlantic City,2015-12-31,159950.0
 NJ,Atlantic City,2016-01-31,153250.0
 NJ,Atlantic City,2016-02-29,145000.0
 NJ,Atlantic City,2016-03-31,140000.0
 NJ,Atlantic City,2016-04-30,141500.0
 NJ,Atlantic City,2016-05-31,155000.0
 NJ,Atlantic City,2016-06-30,164750.0
 NJ,Atlantic City,2016-07-31,148250.0
 NJ,Atlantic City,2016-08-31,149950.0
 NJ,Atlantic City,2016-09-30,175000.0
 NJ,Atlantic City,2016-10-31,157000.0
 NJ,Atlantic City,2016-11-30,165000.0
 NJ,Atlantic City,2016-12-31,135000.0
 NJ,Atlantic City,2017-01-31,135000.0
 NJ,Atlantic City,2017-02-28,120000.0
 NJ,Atlantic City,2017-03-31,149900.0
 NJ,Atlantic City,2017-04-30,149450.0
 NJ,Atlantic City,2017-05-31,147000.0
 NJ,Atlantic City,2017-06-30,170000.0
 NJ,Atlantic City,2017-07-31,155000.0
 NJ,Atlantic City,2017-08-31,157950.0
 NJ,Atlantic City,2017-09-30,169859.0
 NJ,Atlantic City,2017-10-31,163750.0
 NJ,Atlantic City,2017-11-30,159500.0
 NJ,Atlantic City,2017-12-31,165000.0
 NJ,Atlantic City,2018-01-31,164000.0
 NJ,Atlantic City,2018-02-28,159000.0
 NJ,Atlantic City,2018-03-31,158750.0
 NJ,Atlantic City,2018-04-30,173438.0
 NJ,Atlantic City,2018-05-31,175000.0
 NJ,Atlantic City,2018-06-30,176500.0
 NJ,Atlantic City,2018-07-31,187500.0
 NJ,Atlantic City,2018-08-31,177000.0
 NJ,Atlantic City,2018-09-30,175000.0
 NJ,Atlantic City,2018-10-31,182500.0
 NJ,Atlantic City,2018-11-30,165750.0
 NJ,Atlantic City,2018-12-31,175000.0
 NJ,Atlantic City,2019-01-31,170000.0
 NJ,Atlantic City,2019-02-28,170000.0
 NJ,Atlantic City,2019-03-31,172950.0
 NJ,Atlantic City,2019-04-30,180000.0
 NJ,Atlantic City,2019-05-31,180000.0
 NJ,Atlantic City,2019-06-30,197000.0
 NJ,Atlantic City,2019-07-31,185000.0
 NJ,Atlantic City,2019-08-31,188636.0
 NJ,Atlantic City,2019-09-30,200000.0
 NJ,Atlantic City,2019-10-31,185000.0
 NJ,Atlantic City,2019-11-30,184450.0
 NJ,Atlantic City,2019-12-31,196500.0
 NJ,Atlantic City,2020-01-31,169950.0
 NJ,Atlantic City,2020-02-29,179955.0
 NJ,Atlantic City,2020-03-31,185000.0
 NJ,Atlantic City,2020-04-30,194000.0
 NJ,Atlantic City,2020-05-31,185500.0
 NJ,Atlantic City,2020-06-30,220000.0
 NJ,Atlantic City,2020-07-31,220000.0
 NJ,Atlantic City,2020-08-31,228000.0
 NJ,Atlantic City,2020-09-30,223000.0
 NJ,Atlantic City,2020-10-31,220000.0
 NJ,Atlantic City,2020-11-30,233500.0
 NJ,Atlantic City,2020-12-31,241000.0
 NJ,Atlantic City,2021-01-31,239000.0
 NJ,Atlantic City,2021-02-28,229450.0
 NJ,Atlantic City,2021-03-31,230750.0
 NJ,Atlantic City,2021-04-30,233250.0
 NJ,Atlantic City,2021-05-31,240000.0
 NJ,Atlantic City,2021-06-30,240000.0
 NJ,Atlantic City,2021-07-31,230900.0
 NJ,Atlantic City,2021-08-31,237700.0
 NJ,Atlantic City,2021-09-30,249000.0
 NJ,Atlantic City,2021-10-31,237000.0
 NJ,Atlantic City,2021-11-30,256900.0
 NJ,Atlantic City,2021-12-31,241750.0
 NJ,Atlantic City,2022-01-31,240000.0
 NJ,Atlantic City,2022-02-28,256000.0
 NJ,Atlantic City,2022-03-31,270500.0
 NJ,Atlantic City,2022-04-30,250000.0
 NJ,Atlantic City,2022-05-31,285000.0
 NJ,Atlantic City,2022-06-30,270000.0
 NJ,Atlantic City,2022-07-31,275000.0
 NJ,Atlantic City,2022-08-31,261500.0
 NJ,Atlantic City,2022-09-30,273500.0
 NJ,Atlantic City,2022-10-31,256500.0
 NJ,Atlantic City,2022-11-30,249900.0
 NJ,Atlantic City,2022-12-31,264450.0
 NJ,Atlantic City,2023-01-31,235000.0
 NJ,Atlantic City,2023-02-28,239000.0
 NJ,Atlantic City,2023-03-31,270000.0
 NJ,Atlantic City,2023-04-30,269000.0
 NJ,Atlantic City,2023-05-31,275000.0
 NJ,Atlantic City,2023-06-30,275000.0
 NJ,Atlantic City,2023-07-31,295500.0
 NJ,Atlantic City,2023-08-31,325000.0
 NJ,Atlantic City,2023-09-30,290000.0
 NJ,Atlantic City,2023-10-31,305000.0
 NJ,Atlantic City,2023-11-30,306000.0
 NJ,Atlantic City,2023-12-31,302500.0
 WA,Bremerton,2008-02-29,250180.0
 WA,Bremerton,2008-03-31,248780.0
 WA,Bremerton,2008-04-30,287780.0
 WA,Bremerton,2008-05-31,247530.0
 WA,Bremerton,2008-06-30,270230.0
 WA,Bremerton,2008-07-31,250180.0
 WA,Bremerton,2008-08-31,275280.0
 WA,Bremerton,2008-09-30,250280.0
 WA,Bremerton,2008-10-31,235280.0
 WA,Bremerton,2008-11-30,241780.0
 WA,Bremerton,2008-12-31,225280.0
 WA,Bremerton,2009-01-31,239280.0
 WA,Bremerton,2009-02-28,225730.0
 WA,Bremerton,2009-03-31,231140.0
 WA,Bremerton,2009-04-30,239730.0
 WA,Bremerton,2009-05-31,238755.0
 WA,Bremerton,2009-06-30,253280.0
 WA,Bremerton,2009-07-31,255280.0
 WA,Bremerton,2009-08-31,249155.0
 WA,Bremerton,2009-09-30,244780.0
 WA,Bremerton,2009-10-31,240180.0
 WA,Bremerton,2009-11-30,232063.0
 WA,Bremerton,2009-12-31,262780.0
 WA,Bremerton,2010-01-31,225780.0
 WA,Bremerton,2010-02-28,232280.0
 WA,Bremerton,2010-03-31,229280.0
 WA,Bremerton,2010-04-30,242155.0
 WA,Bremerton,2010-05-31,250000.0
 WA,Bremerton,2010-06-30,242780.0
 WA,Bremerton,2010-07-31,263780.0
 WA,Bremerton,2010-08-31,273980.0
 WA,Bremerton,2010-09-30,240280.0
 WA,Bremerton,2010-10-31,220280.0
 WA,Bremerton,2010-11-30,223890.0
 WA,Bremerton,2010-12-31,245000.0
 WA,Bremerton,2011-01-31,225280.0
 WA,Bremerton,2011-02-28,242780.0
 WA,Bremerton,2011-03-31,229422.0
 WA,Bremerton,2011-04-30,210000.0
 WA,Bremerton,2011-05-31,239030.0
 WA,Bremerton,2011-06-30,259280.0
 WA,Bremerton,2011-07-31,245280.0
 WA,Bremerton,2011-08-31,230280.0
 WA,Bremerton,2011-09-30,240280.0
 WA,Bremerton,2011-10-31,252640.0
 WA,Bremerton,2011-11-30,219840.0
 WA,Bremerton,2011-12-31,217280.0
 WA,Bremerton,2012-01-31,217590.0
 WA,Bremerton,2012-02-29,222280.0
 WA,Bremerton,2012-03-31,212780.0
 WA,Bremerton,2012-04-30,246280.0
 WA,Bremerton,2012-05-31,222780.0
 WA,Bremerton,2012-06-30,256500.0
 WA,Bremerton,2012-07-31,241780.0
 WA,Bremerton,2012-08-31,250280.0
 WA,Bremerton,2012-09-30,225730.0
 WA,Bremerton,2012-10-31,238280.0
 WA,Bremerton,2012-11-30,230280.0
 WA,Bremerton,2012-12-31,223505.0
 WA,Bremerton,2013-01-31,231890.0
 WA,Bremerton,2013-02-28,222100.0
 WA,Bremerton,2013-03-31,250230.0
 WA,Bremerton,2013-04-30,225280.0
 WA,Bremerton,2013-05-31,244280.0
 WA,Bremerton,2013-06-30,240000.0
 WA,Bremerton,2013-07-31,230530.0
 WA,Bremerton,2013-08-31,245280.0
 WA,Bremerton,2013-09-30,245280.0
 WA,Bremerton,2013-10-31,225280.0
 WA,Bremerton,2013-11-30,206280.0
 WA,Bremerton,2013-12-31,230280.0
 WA,Bremerton,2014-01-31,209280.0
 WA,Bremerton,2014-02-28,229140.0
 WA,Bremerton,2014-03-31,215255.0
 WA,Bremerton,2014-04-30,225280.0
 WA,Bremerton,2014-05-31,220280.0
 WA,Bremerton,2014-06-30,245280.0
 WA,Bremerton,2014-07-31,242640.0
 WA,Bremerton,2014-08-31,242950.0
 WA,Bremerton,2014-09-30,238000.0
 WA,Bremerton,2014-10-31,250000.0
 WA,Bremerton,2014-11-30,235000.0
 WA,Bremerton,2014-12-31,229500.0
 WA,Bremerton,2015-01-31,220000.0
 WA,Bremerton,2015-02-28,235000.0
 WA,Bremerton,2015-03-31,231500.0
 WA,Bremerton,2015-04-30,250800.0
 WA,Bremerton,2015-05-31,255000.0
 WA,Bremerton,2015-06-30,270000.0
 WA,Bremerton,2015-07-31,266000.0
 WA,Bremerton,2015-08-31,244500.0
 WA,Bremerton,2015-09-30,249000.0
 WA,Bremerton,2015-10-31,245000.0
 WA,Bremerton,2015-11-30,256250.0
 WA,Bremerton,2015-12-31,264700.0
 WA,Bremerton,2016-01-31,255000.0
 WA,Bremerton,2016-02-29,247350.0
 WA,Bremerton,2016-03-31,254500.0
 WA,Bremerton,2016-04-30,272000.0
 WA,Bremerton,2016-05-31,268000.0
 WA,Bremerton,2016-06-30,289000.0
 WA,Bremerton,2016-07-31,279000.0
 WA,Bremerton,2016-08-31,290000.0
 WA,Bremerton,2016-09-30,292000.0
 WA,Bremerton,2016-10-31,281000.0
 WA,Bremerton,2016-11-30,284500.0
 WA,Bremerton,2016-12-31,288523.0
 WA,Bremerton,2017-01-31,273399.0
 WA,Bremerton,2017-02-28,280000.0
 WA,Bremerton,2017-03-31,287243.0
 WA,Bremerton,2017-04-30,299900.0
 WA,Bremerton,2017-05-31,307000.0
 WA,Bremerton,2017-06-30,327000.0
 WA,Bremerton,2017-07-31,310000.0
 WA,Bremerton,2017-08-31,318750.0
 WA,Bremerton,2017-09-30,300000.0
 WA,Bremerton,2017-10-31,317000.0
 WA,Bremerton,2017-11-30,306500.0
 WA,Bremerton,2017-12-31,304450.0
 WA,Bremerton,2018-01-31,297500.0
 WA,Bremerton,2018-02-28,330000.0
 WA,Bremerton,2018-03-31,330000.0
 WA,Bremerton,2018-04-30,335000.0
 WA,Bremerton,2018-05-31,351000.0
 WA,Bremerton,2018-06-30,335000.0
 WA,Bremerton,2018-07-31,349950.0
 WA,Bremerton,2018-08-31,335000.0
 WA,Bremerton,2018-09-30,345000.0
 WA,Bremerton,2018-10-31,335000.0
 WA,Bremerton,2018-11-30,317250.0
 WA,Bremerton,2018-12-31,325000.0
 WA,Bremerton,2019-01-31,324850.0
 WA,Bremerton,2019-02-28,330000.0
 WA,Bremerton,2019-03-31,326005.0
 WA,Bremerton,2019-04-30,335000.0
 WA,Bremerton,2019-05-31,371625.0
 WA,Bremerton,2019-06-30,369500.0
 WA,Bremerton,2019-07-31,360000.0
 WA,Bremerton,2019-08-31,376583.0
 WA,Bremerton,2019-09-30,372500.0
 WA,Bremerton,2019-10-31,375000.0
 WA,Bremerton,2019-11-30,367500.0
 WA,Bremerton,2019-12-31,370000.0
 WA,Bremerton,2020-01-31,379000.0
 WA,Bremerton,2020-02-29,378500.0
 WA,Bremerton,2020-03-31,374500.0
 WA,Bremerton,2020-04-30,390000.0
 WA,Bremerton,2020-05-31,389000.0
 WA,Bremerton,2020-06-30,410000.0
 WA,Bremerton,2020-07-31,428193.0
 WA,Bremerton,2020-08-31,410000.0
 WA,Bremerton,2020-09-30,409900.0
 WA,Bremerton,2020-10-31,410000.0
 WA,Bremerton,2020-11-30,431250.0
 WA,Bremerton,2020-12-31,405000.0
 WA,Bremerton,2021-01-31,408500.0
 WA,Bremerton,2021-02-28,425000.0
 WA,Bremerton,2021-03-31,445000.0
 WA,Bremerton,2021-04-30,468975.0
 WA,Bremerton,2021-05-31,475000.0
 WA,Bremerton,2021-06-30,488000.0
 WA,Bremerton,2021-07-31,488500.0
 WA,Bremerton,2021-08-31,479000.0
 WA,Bremerton,2021-09-30,495000.0
 WA,Bremerton,2021-10-31,490500.0
 WA,Bremerton,2021-11-30,493750.0
 WA,Bremerton,2021-12-31,482500.0
 WA,Bremerton,2022-01-31,485000.0
 WA,Bremerton,2022-02-28,490000.0
 WA,Bremerton,2022-03-31,510000.0
 WA,Bremerton,2022-04-30,542000.0
 WA,Bremerton,2022-05-31,540000.0
 WA,Bremerton,2022-06-30,589900.0
 WA,Bremerton,2022-07-31,521211.0
 WA,Bremerton,2022-08-31,525000.0
 WA,Bremerton,2022-09-30,500000.0
 WA,Bremerton,2022-10-31,489000.0
 WA,Bremerton,2022-11-30,500000.0
 WA,Bremerton,2022-12-31,469000.0
 WA,Bremerton,2023-01-31,475000.0
 WA,Bremerton,2023-02-28,462900.0
 WA,Bremerton,2023-03-31,499997.0
 WA,Bremerton,2023-04-30,486250.0
 WA,Bremerton,2023-05-31,517275.0
 WA,Bremerton,2023-06-30,526000.0
 WA,Bremerton,2023-07-31,510000.0
 WA,Bremerton,2023-08-31,525000.0
 WA,Bremerton,2023-09-30,517600.0
 WA,Bremerton,2023-10-31,509500.0
 WA,Bremerton,2023-11-30,500000.0
 WA,Bremerton,2023-12-31,499900.0
 SD,Sioux Falls,2009-02-28,120000.0
 SD,Sioux Falls,2009-03-31,106250.0
 SD,Sioux Falls,2009-04-30,110000.0
 SD,Sioux Falls,2009-05-31,129286.0
